node1,lat1,lon1,node2,lat2,lon2,heat
565109263,46.5272243,6.6265648,575175467,46.5271959,6.6266751,108
3090820935,46.5215724,6.6463240,347549332,46.5214965,6.6461291,108
3090820935,46.5215724,6.6463240,565086121,46.5215997,6.6463905,108
575175463,46.5270907,6.6270104,575175467,46.5271959,6.6266751,108
563021612,46.5214159,6.6459036,615948119,46.5213765,6.6457725,108
258755889,46.5272602,6.6263786,565109263,46.5272243,6.6265648,108
253421595,46.5211832,6.6225002,564116097,46.5211793,6.6229823,107
280615,46.5211854,6.6231454,564116097,46.5211793,6.6229823,107
280614,46.5203073,6.6225367,5318115067,46.5206152,6.6227549,106
5337056970,46.5210153,6.6230384,564116100,46.5210458,6.6230601,106
280615,46.5211854,6.6231454,564116100,46.5210458,6.6230601,106
5337056970,46.5210153,6.6230384,5337056971,46.5209769,6.6230112,106
5318115067,46.5206152,6.6227549,5337056971,46.5209769,6.6230112,106
253421603,46.5227099,6.6250376,598694437,46.5227402,6.6249351,105
387423496,46.5229474,6.6242331,598694437,46.5227402,6.6249351,105
387423496,46.5229474,6.6242331,5331033800,46.5230792,6.6232407,104
1189828634,46.5231198,6.6229350,5331033800,46.5230792,6.6232407,104
1189828634,46.5231198,6.6229350,565076120,46.5232108,6.6222683,104
563240730,46.5211931,6.6221142,563240731,46.5211940,6.6216469,103
280620,46.5211837,6.6213287,594739679,46.5211653,6.6210986,103
5337056975,46.5211895,6.6222240,594739728,46.5211863,6.6223212,103
5337056975,46.5211895,6.6222240,563240730,46.5211931,6.6221142,103
253421595,46.5211832,6.6225002,594739728,46.5211863,6.6223212,103
280620,46.5211837,6.6213287,563240731,46.5211940,6.6216469,103
594739677,46.5211260,6.6208237,594739679,46.5211653,6.6210986,103
296253987,46.5233266,6.6213395,582505865,46.5232252,6.6221636,102
296253987,46.5233266,6.6213395,567170388,46.5234011,6.6207944,102
280621,46.5210196,6.6198263,563240728,46.5211078,6.6206658,102
563240728,46.5211078,6.6206658,594739677,46.5211260,6.6208237,102
565076120,46.5232108,6.6222683,582505865,46.5232252,6.6221636,102
280607,46.5209911,6.6194473,280621,46.5210196,6.6198263,102
290286998,46.5255923,6.6349212,567927293,46.5254936,6.6344288,101
5331273178,46.5209745,6.6166992,568002664,46.5209680,6.6169666,101
253092250,46.5209711,6.6173080,568002664,46.5209680,6.6169666,101
280607,46.5209911,6.6194473,5316147489,46.5209810,6.6188241,101
253092249,46.5209425,6.6175332,253092250,46.5209711,6.6173080,101
253399847,46.5254352,6.6342417,567927293,46.5254936,6.6344288,101
4601363171,46.5209659,6.6182738,5316147489,46.5209810,6.6188241,101
2940544174,46.5175307,6.6281226,2940544175,46.5174977,6.6281238,101
2940544174,46.5175307,6.6281226,561463415,46.5175621,6.6281375,101
432441387,46.5175882,6.6281669,561463415,46.5175621,6.6281375,101
271330501,46.5176061,6.6282073,432441387,46.5175882,6.6281669,101
271330500,46.5174668,6.6281410,2940544175,46.5174977,6.6281238,101
253092251,46.5209759,6.6166412,568002661,46.5210238,6.6161485,101
253092249,46.5209425,6.6175332,4601363171,46.5209659,6.6182738,101
253092251,46.5209759,6.6166412,5331273178,46.5209745,6.6166992,101
4553078980,46.5234176,6.6206974,505184,46.5234843,6.6203066,100
4553078980,46.5234176,6.6206974,567170388,46.5234011,6.6207944,100
253399795,46.5255870,6.6352489,290286998,46.5255923,6.6349212,99
330171527,46.5193536,6.6373715,570300790,46.5192988,6.6373577,97
155093762,46.5191474,6.6372583,561177337,46.5192173,6.6373132,97
5337071477,46.5238871,6.6249731,5340503954,46.5240838,6.6250783,97
561177337,46.5192173,6.6373132,570300790,46.5192988,6.6373577,97
561463354,46.5174697,6.6279789,595258383,46.5174706,6.6278837,96
271330500,46.5174668,6.6281410,561463354,46.5174697,6.6279789,96
312440560,46.5174041,6.6270778,561463347,46.5173671,6.6269882,95
20934852,46.5173113,6.6268998,271392336,46.5168963,6.6265141,95
258314545,46.5235892,6.6248456,277945188,46.5237682,6.6249208,95
561463351,46.5174716,6.6277846,595258383,46.5174706,6.6278837,95
20934853,46.5174259,6.6271751,312440560,46.5174041,6.6270778,95
20934853,46.5174259,6.6271751,561463351,46.5174716,6.6277846,95
20934852,46.5173113,6.6268998,561463347,46.5173671,6.6269882,95
253403389,46.5204619,6.6299742,540449493,46.5204573,6.6300377,94
253403391,46.5204832,6.6301204,540449493,46.5204573,6.6300377,94
253403388,46.5204972,6.6299028,253403389,46.5204619,6.6299742,94
3451982209,46.5189511,6.6379237,563021325,46.5186902,6.6378358,93
258755800,46.5255433,6.6261401,598863959,46.5254941,6.6261038,91
5230895526,46.5214572,6.6404226,564886468,46.5214219,6.6404244,90
5230895525,46.5215458,6.6403529,5230895526,46.5214572,6.6404226,90
5230895524,46.5215892,6.6403408,5230895525,46.5215458,6.6403529,90
3086292328,46.5216321,6.6403463,5230895524,46.5215892,6.6403408,90
567170382,46.5237988,6.6188137,598646749,46.5238244,6.6187013,89
564923847,46.5165002,6.6375071,597814851,46.5163035,6.6374003,89
220806223,46.5167442,6.6376080,564923847,46.5165002,6.6375071,89
505183,46.5236854,6.6193260,567170382,46.5237988,6.6188137,89
597814851,46.5163035,6.6374003,597819136,46.5162339,6.6373625,88
563021201,46.5240330,6.6177856,598646681,46.5241003,6.6174781,88
571632895,46.5265027,6.6268015,598571271,46.5266963,6.6269363,88
598646689,46.5240146,6.6178663,598646691,46.5239362,6.6182105,88
563021201,46.5240330,6.6177856,598646689,46.5240146,6.6178663,88
280657,46.5270437,6.6271760,575175465,46.5269491,6.6271124,88
1404729190,46.5231107,6.6318571,970544772,46.5231021,6.6317971,88
598646681,46.5241003,6.6174781,598646683,46.5241159,6.6174072,88
598646691,46.5239362,6.6182105,598646693,46.5238669,6.6185146,88
1404729192,46.5231505,6.6319566,561177082,46.5231385,6.6319256,88
331238065,46.5241215,6.6173815,598646683,46.5241159,6.6174072,88
1404729198,46.5231696,6.6319835,253414733,46.5232061,6.6320191,88
575175465,46.5269491,6.6271124,598571271,46.5266963,6.6269363,88
598646693,46.5238669,6.6185146,598646749,46.5238244,6.6187013,88
1404729192,46.5231505,6.6319566,1404729198,46.5231696,6.6319835,88
1404729190,46.5231107,6.6318571,561177082,46.5231385,6.6319256,88
267248109,46.5155634,6.6369984,597819136,46.5162339,6.6373625,88
313153441,46.5240284,6.6318743,598560272,46.5239623,6.6318594,87
5340503954,46.5240838,6.6250783,562828992,46.5241329,6.6251045,87
1463796472,46.5232187,6.6313482,3520685572,46.5231603,6.6315540,87
280650,46.5232344,6.6312929,566751136,46.5233529,6.6313677,87
598571244,46.5257571,6.6262852,598571247,46.5260500,6.6264880,87
1463796472,46.5232187,6.6313482,280650,46.5232344,6.6312929,87
253415195,46.5239121,6.6318342,3788079563,46.5236449,6.6316108,87
253415194,46.5241363,6.6318399,598560290,46.5242043,6.6317847,87
2321769647,46.5255871,6.6261698,258755800,46.5255433,6.6261401,87
263833509,46.5242941,6.6316878,565109244,46.5246384,6.6311916,87
571632895,46.5265027,6.6268015,598571267,46.5264710,6.6267796,87
253415192,46.5247460,6.6310504,565109244,46.5246384,6.6311916,87
2321769647,46.5255871,6.6261698,598571244,46.5257571,6.6262852,87
253402372,46.5231065,6.6317437,3520685572,46.5231603,6.6315540,87
253415195,46.5239121,6.6318342,598560272,46.5239623,6.6318594,87
3788079563,46.5236449,6.6316108,566751136,46.5233529,6.6313677,87
313153441,46.5240284,6.6318743,598560289,46.5240865,6.6318656,87
598571252,46.5263636,6.6267052,598571267,46.5264710,6.6267796,87
571632893,46.5260745,6.6265050,598571247,46.5260500,6.6264880,87
571632893,46.5260745,6.6265050,598571252,46.5263636,6.6267052,87
258755820,46.5249389,6.6257305,566751126,46.5248441,6.6256600,87
253415194,46.5241363,6.6318399,598560289,46.5240865,6.6318656,87
566751126,46.5248441,6.6256600,583408361,46.5244130,6.6253039,87
562828992,46.5241329,6.6251045,583408361,46.5244130,6.6253039,87
263833509,46.5242941,6.6316878,598560290,46.5242043,6.6317847,87
253402372,46.5231065,6.6317437,970544772,46.5231021,6.6317971,87
505183,46.5236854,6.6193260,567170385,46.5236181,6.6196249,86
1463831601,46.5254439,6.6260697,598863959,46.5254941,6.6261038,86
505184,46.5234843,6.6203066,567170385,46.5236181,6.6196249,86
1463831601,46.5254439,6.6260697,566751128,46.5250029,6.6257697,86
258755820,46.5249389,6.6257305,566751128,46.5250029,6.6257697,86
4601251537,46.5192998,6.6347131,564664679,46.5192935,6.6348999,85
3925842886,46.5237606,6.6323701,618165452,46.5238450,6.6324225,83
3476404057,46.5234061,6.6321509,767090398,46.5236114,6.6322775,83
4601224388,46.5247915,6.6330492,598560415,46.5248096,6.6330651,83
253399847,46.5254352,6.6342417,765041975,46.5253937,6.6341175,83
5337071477,46.5238871,6.6249731,564116177,46.5238452,6.6249507,83
253402550,46.5252142,6.6336670,765041981,46.5250713,6.6334138,83
561177332,46.5247496,6.6330124,765119049,46.5246224,6.6329211,83
618165452,46.5238450,6.6324225,764948882,46.5239567,6.6324933,83
35296937,46.5245724,6.6328849,765119049,46.5246224,6.6329211,83
280661,46.5251996,6.6302482,598565737,46.5259783,6.6293281,83
253415089,46.5241343,6.6326066,3925842887,46.5244564,6.6328112,83
35296937,46.5245724,6.6328849,3925842887,46.5244564,6.6328112,83
253402551,46.5249150,6.6331882,765041981,46.5250713,6.6334138,83
3925842886,46.5237606,6.6323701,767090398,46.5236114,6.6322775,83
1463796474,46.5232858,6.6320721,3476404057,46.5234061,6.6321509,83
253402550,46.5252142,6.6336670,764671238,46.5253074,6.6338540,83
277945188,46.5237682,6.6249208,564116177,46.5238452,6.6249507,83
4601224388,46.5247915,6.6330492,561177332,46.5247496,6.6330124,83
764671238,46.5253074,6.6338540,765041975,46.5253937,6.6341175,83
253402551,46.5249150,6.6331882,598560415,46.5248096,6.6330651,83
253415089,46.5241343,6.6326066,764948882,46.5239567,6.6324933,83
565109243,46.5248011,6.6308688,598565753,46.5250460,6.6304698,82
280661,46.5251996,6.6302482,598565754,46.5250819,6.6304113,82
2630947576,46.5193508,6.6191900,267491473,46.5192942,6.6189574,82
253415192,46.5247460,6.6310504,565109243,46.5248011,6.6308688,82
564116082,46.5200022,6.6223984,595265007,46.5199231,6.6219150,82
330171530,46.5149731,6.6367114,597811469,46.5150991,6.6367764,82
280660,46.5260426,6.6292521,598565737,46.5259783,6.6293281,82
564116082,46.5200022,6.6223984,83312549,46.5200298,6.6225611,82
2630947579,46.5195280,6.6198364,312467647,46.5193851,6.6193240,82
2630947576,46.5193508,6.6191900,312467647,46.5193851,6.6193240,82
598565753,46.5250460,6.6304698,598565754,46.5250819,6.6304113,82
2630947579,46.5195280,6.6198364,280628,46.5196480,6.6203138,82
267248109,46.5155634,6.6369984,597811469,46.5150991,6.6367764,82
280628,46.5196480,6.6203138,563021117,46.5198750,6.6216319,82
563021117,46.5198750,6.6216319,595265007,46.5199231,6.6219150,82
1463796473,46.5232477,6.6320468,253414733,46.5232061,6.6320191,81
1463796473,46.5232477,6.6320468,1463796474,46.5232858,6.6320721,81
35297467,46.5192092,6.6355285,564664679,46.5192935,6.6348999,80
253092276,46.5211861,6.6151148,3238161963,46.5213197,6.6145755,80
35297467,46.5192092,6.6355285,4601251534,46.5191490,6.6359569,80
366998099,46.5191381,6.6360347,4601251534,46.5191490,6.6359569,80
1261310005,46.5213230,6.6145631,3238161963,46.5213197,6.6145755,80
253051731,46.5219932,6.6126880,563240708,46.5222840,6.6118767,79
253051730,46.5213959,6.6142975,276654486,46.5213689,6.6143781,79
1261310026,46.5213583,6.6144211,276654486,46.5213689,6.6143781,79
1261310028,46.5214392,6.6141660,253051731,46.5219932,6.6126880,79
1261310005,46.5213230,6.6145631,1261310026,46.5213583,6.6144211,79
1261310028,46.5214392,6.6141660,253051730,46.5213959,6.6142975,79
271392336,46.5168963,6.6265141,313153403,46.5166955,6.6263286,78
311749894,46.5153353,6.6330056,362743006,46.5154732,6.6330745,78
2789072450,46.5152385,6.6329132,311749894,46.5153353,6.6330056,78
2789072450,46.5152385,6.6329132,280792538,46.5152075,6.6328730,78
253051732,46.5225316,6.6111206,563240708,46.5222840,6.6118767,78
1907182880,46.5239780,6.6021763,253051739,46.5239903,6.6021695,76
560903078,46.5227176,6.6104851,564955462,46.5228698,6.6099388,75
253051733,46.5230061,6.6094251,564955462,46.5228698,6.6099388,75
253051732,46.5225316,6.6111206,560903078,46.5227176,6.6104851,75
563240656,46.5232823,6.6082482,564955472,46.5231443,6.6088583,75
1256699941,46.5234186,6.6076174,563240656,46.5232823,6.6082482,75
253051733,46.5230061,6.6094251,564955472,46.5231443,6.6088583,75
337863170,46.5238146,6.6057706,563240610,46.5239125,6.6052929,74
253051737,46.5240932,6.6033722,563240580,46.5240945,6.6035228,74
560903063,46.5239696,6.6049598,563240610,46.5239125,6.6052929,74
5338022360,46.5240013,6.6024860,563240570,46.5240225,6.6026947,74
5338022352,46.5240319,6.6027673,563240570,46.5240225,6.6026947,74
253051736,46.5240943,6.6037354,5273397337,46.5240850,6.6040524,74
253051737,46.5240932,6.6033722,313309385,46.5240664,6.6030347,74
1256699941,46.5234186,6.6076174,253051735,46.5235462,6.6070299,74
5273397335,46.5240606,6.6043243,5273397337,46.5240850,6.6040524,74
337863170,46.5238146,6.6057706,5273357406,46.5237559,6.6060434,74
5273397335,46.5240606,6.6043243,563240604,46.5240289,6.6045566,74
313309385,46.5240664,6.6030347,5338022352,46.5240319,6.6027673,74
560903063,46.5239696,6.6049598,563240604,46.5240289,6.6045566,74
253051735,46.5235462,6.6070299,562647708,46.5236785,6.6064035,74
5273357406,46.5237559,6.6060434,562647708,46.5236785,6.6064035,74
253051736,46.5240943,6.6037354,563240580,46.5240945,6.6035228,74
1907182880,46.5239780,6.6021763,5338022355,46.5239828,6.6022485,73
540449478,46.5240617,6.6020264,563240560,46.5240445,6.6020925,73
563240560,46.5240445,6.6020925,567940527,46.5240262,6.6021284,73
253051738,46.5239935,6.6024087,5338022355,46.5239828,6.6022485,73
253051738,46.5239935,6.6024087,5338022361,46.5239952,6.6024252,73
252685941,46.5240281,6.6018468,540449479,46.5240616,6.6019444,73
540449478,46.5240617,6.6020264,540449479,46.5240616,6.6019444,73
280660,46.5260426,6.6292521,565109242,46.5262404,6.6289880,73
253051739,46.5239903,6.6021695,567940527,46.5240262,6.6021284,73
5338022360,46.5240013,6.6024860,5338022361,46.5239952,6.6024252,73
598562171,46.5263318,6.6342983,598562175,46.5262598,6.6343847,72
598562214,46.5260010,6.6347218,598562217,46.5258725,6.6348941,72
565109242,46.5262404,6.6289880,598571476,46.5263397,6.6288334,72
598562175,46.5262598,6.6343847,598562214,46.5260010,6.6347218,72
598562171,46.5263318,6.6342983,598562208,46.5265772,6.6339831,72
280792538,46.5152075,6.6328730,564295938,46.5151053,6.6327536,72
564295938,46.5151053,6.6327536,571188926,46.5150760,6.6327054,72
271330483,46.5148671,6.6323366,571188926,46.5150760,6.6327054,72
565086126,46.5217154,6.6467051,565086159,46.5217453,6.6467803,71
347549338,46.5217885,6.6468606,565086159,46.5217453,6.6467803,71
268247721,46.5218317,6.6469407,347549338,46.5217885,6.6468606,71
565086126,46.5217154,6.6467051,60947545,46.5216693,6.6465651,71
253399796,46.5257210,6.6351182,598562217,46.5258725,6.6348941,70
253399796,46.5257210,6.6351182,769224747,46.5256602,6.6351974,70
253399795,46.5255870,6.6352489,769224747,46.5256602,6.6351974,70
280659,46.5265710,6.6284062,598571497,46.5265317,6.6284821,69
565109240,46.5263670,6.6287909,598571476,46.5263397,6.6288334,69
565109239,46.5264708,6.6286062,565109240,46.5263670,6.6287909,69
565109239,46.5264708,6.6286062,598571497,46.5265317,6.6284821,69
268247721,46.5218317,6.6469407,3878914692,46.5220167,6.6471978,68
268247722,46.5228267,6.6483233,3090820951,46.5228830,6.6484005,68
575175464,46.5269943,6.6273195,575175466,46.5267878,6.6278847,68
3090820953,46.5229631,6.6485120,580046842,46.5232915,6.6489610,68
5621729365,46.5233269,6.6490008,580046842,46.5232915,6.6489610,68
2479348597,46.5220492,6.6472429,5071556895,46.5221761,6.6474192,68
268247722,46.5228267,6.6483233,5071556895,46.5221761,6.6474192,68
2479348597,46.5220492,6.6472429,3878914692,46.5220167,6.6471978,68
280657,46.5270437,6.6271760,575175464,46.5269943,6.6273195,68
2476350293,46.5229071,6.6484336,3090820953,46.5229631,6.6485120,68
2476350293,46.5229071,6.6484336,3090820951,46.5228830,6.6484005,68
280659,46.5265710,6.6284062,575175466,46.5267878,6.6278847,68
35295126,46.5216852,6.6300921,5337085599,46.5211781,6.6306460,66
35297466,46.5193094,6.6344283,4601251537,46.5192998,6.6347131,66
1011308856,46.5190469,6.6349838,564664677,46.5191192,6.6348062,65
5272289108,46.5244574,6.6168552,563021196,46.5243210,6.6171363,65
280662,46.5189298,6.6352912,3404570450,46.5185762,6.6361962,65
35297466,46.5193094,6.6344283,564664677,46.5191192,6.6348062,65
331238065,46.5241215,6.6173815,331238066,46.5242259,6.6173168,65
1011308856,46.5190469,6.6349838,280662,46.5189298,6.6352912,65
5272289109,46.5246419,6.6164861,5331273175,46.5246640,6.6164192,65
5621729365,46.5233269,6.6490008,580046841,46.5234946,6.6491898,65
5272289108,46.5244574,6.6168552,582505843,46.5245537,6.6166567,65
331238066,46.5242259,6.6173168,563021196,46.5243210,6.6171363,65
5272289109,46.5246419,6.6164861,582505843,46.5245537,6.6166567,65
274813553,46.5246890,6.6163433,5331273175,46.5246640,6.6164192,65
563021342,46.5183802,6.6366978,570300765,46.5183542,6.6367595,64
330171530,46.5149731,6.6367114,597811467,46.5148787,6.6366583,64
5318659408,46.5183121,6.6368685,570300765,46.5183542,6.6367595,64
597811463,46.5146639,6.6365412,597811467,46.5148787,6.6366583,64
583819249,46.5142075,6.6362976,597811446,46.5140822,6.6362330,64
253302603,46.5181290,6.6373418,5318659408,46.5183121,6.6368685,64
583819249,46.5142075,6.6362976,597811463,46.5146639,6.6365412,64
252685934,46.5238803,6.6017842,563240557,46.5239355,6.6017773,63
337907694,46.5138366,6.6361065,597811438,46.5137680,6.6360631,63
3493092227,46.5217390,6.6399448,5230895527,46.5217629,6.6400030,63
540449477,46.5239749,6.6017919,563240557,46.5239355,6.6017773,63
252685941,46.5240281,6.6018468,540449477,46.5239749,6.6017919,63
1907182885,46.5238684,6.6017921,252685934,46.5238803,6.6017842,63
3493092225,46.5216934,6.6397613,3493092226,46.5217197,6.6392938,63
3493092225,46.5216934,6.6397613,3493092227,46.5217390,6.6399448,63
337907694,46.5138366,6.6361065,597811446,46.5140822,6.6362330,63
252983782,46.5233914,6.6006376,563240544,46.5233516,6.6004511,62
3404570450,46.5185762,6.6361962,4601251532,46.5184562,6.6365032,62
252983783,46.5232726,6.5994028,563240525,46.5232669,6.5996971,62
561537675,46.5242169,6.5938212,561537678,46.5241993,6.5936575,62
282355952,46.5232897,6.6000168,563240525,46.5232669,6.5996971,62
5306229936,46.5234745,6.6009238,563240550,46.5234901,6.6009775,62
252983781,46.5236829,6.6014503,5338022344,46.5237101,6.6014996,62
4601251532,46.5184562,6.6365032,563021342,46.5183802,6.6366978,62
563240511,46.5233023,6.5990485,563240513,46.5232856,6.5991949,62
563240550,46.5234901,6.6009775,563240553,46.5235996,6.6012649,62
5306229936,46.5234745,6.6009238,5338022343,46.5234114,6.6007063,62
252983784,46.5233478,6.5987138,563240511,46.5233023,6.5990485,62
252983784,46.5233478,6.5987138,282355961,46.5235910,6.5976193,62
252983788,46.5242086,6.5946439,561537698,46.5241833,6.5948748,62
252983781,46.5236829,6.6014503,563240553,46.5235996,6.6012649,62
3789238728,46.5239525,6.5925120,567940492,46.5239294,6.5924355,62
252983782,46.5233914,6.6006376,5338022343,46.5234114,6.6007063,62
252983787,46.5241068,6.5953285,561537698,46.5241833,6.5948748,62
282355961,46.5235910,6.5976193,703877059,46.5236386,6.5974129,62
252983786,46.5240173,6.5957687,703877059,46.5236386,6.5974129,62
252983783,46.5232726,6.5994028,563240513,46.5232856,6.5991949,62
563240538,46.5233114,6.6002106,563240544,46.5233516,6.6004511,62
252983789,46.5241500,6.5933028,561537678,46.5241993,6.5936575,62
252983789,46.5241500,6.5933028,561537669,46.5240772,6.5929553,62
318536592,46.5239987,6.5926651,3789238728,46.5239525,6.5925120,62
1907182885,46.5238684,6.6017921,563240556,46.5237684,6.6016051,62
282355952,46.5232897,6.6000168,563240538,46.5233114,6.6002106,62
318536592,46.5239987,6.5926651,561537669,46.5240772,6.5929553,62
265895227,46.5242229,6.5941097,561537675,46.5242169,6.5938212,62
265895227,46.5242229,6.5941097,561537688,46.5242201,6.5943842,62
252983788,46.5242086,6.5946439,561537688,46.5242201,6.5943842,62
2629905923,46.5238286,6.5921603,567940492,46.5239294,6.5924355,62
5338022344,46.5237101,6.6014996,563240556,46.5237684,6.6016051,62
252983786,46.5240173,6.5957687,252983787,46.5241068,6.5953285,62
288295779,46.5261070,6.6505662,617681912,46.5261369,6.6506022,61
288295779,46.5261070,6.6505662,4600274077,46.5259282,6.6503707,61
282029464,46.5140624,6.6312905,2968148198,46.5141439,6.6313890,61
5622432430,46.5247297,6.6497206,617579652,46.5246516,6.6497007,61
347549344,46.5252622,6.6498785,580046858,46.5253994,6.6499309,61
2968148198,46.5141439,6.6313890,2968148206,46.5143689,6.6316611,61
580046872,46.5265969,6.6513182,580046873,46.5266191,6.6512657,61
580046863,46.5262436,6.6507760,580046865,46.5261915,6.6506639,61
5621982345,46.5257664,6.6501907,5621982354,46.5257534,6.6501795,61
580046854,46.5249797,6.6497841,616222761,46.5249459,6.6497755,61
288295890,46.5265914,6.6513640,580046872,46.5265969,6.6513182,61
5621756216,46.5239062,6.6494842,580046852,46.5239854,6.6495210,61
617579652,46.5246516,6.6497007,667264738,46.5245439,6.6496749,61
288295776,46.5241860,6.6495824,616229326,46.5243589,6.6496260,61
5621982354,46.5257534,6.6501795,580046855,46.5256219,6.6500659,61
271330483,46.5148671,6.6323366,610330993,46.5148052,6.6322447,61
580046858,46.5253994,6.6499309,616222787,46.5254388,6.6499502,61
5622432430,46.5247297,6.6497206,616222761,46.5249459,6.6497755,61
282029475,46.5145942,6.6319335,2968148206,46.5143689,6.6316611,61
5337093509,46.5198013,6.6320467,564130625,46.5197564,6.6320951,61
282029475,46.5145942,6.6319335,564464338,46.5147254,6.6321290,61
580046869,46.5265689,6.6511433,580046874,46.5265975,6.6511983,61
288295776,46.5241860,6.6495824,580046852,46.5239854,6.6495210,61
347549344,46.5252622,6.6498785,617578159,46.5252141,6.6498616,61
35295119,46.5196135,6.6323443,5337093507,46.5196991,6.6321748,61
580046855,46.5256219,6.6500659,580046856,46.5254990,6.6499826,61
616229326,46.5243589,6.6496260,667264738,46.5245439,6.6496749,61
5621756216,46.5239062,6.6494842,580046839,46.5238066,6.6494278,61
3878914693,46.5250834,6.6498184,580046854,46.5249797,6.6497841,61
580046863,46.5262436,6.6507760,617682022,46.5265119,6.6510790,61
5621729402,46.5235436,6.6492339,580046841,46.5234946,6.6491898,61
580046856,46.5254990,6.6499826,616222787,46.5254388,6.6499502,61
288295773,46.5235644,6.6492527,580046840,46.5236931,6.6493568,61
3878914693,46.5250834,6.6498184,617578159,46.5252141,6.6498616,61
288295890,46.5265914,6.6513640,580046878,46.5265956,6.6514072,61
580046839,46.5238066,6.6494278,580046840,46.5236931,6.6493568,61
260554222,46.5260380,6.6170152,274813550,46.5259345,6.6172418,61
564464338,46.5147254,6.6321290,610330993,46.5148052,6.6322447,61
288295773,46.5235644,6.6492527,5621729402,46.5235436,6.6492339,61
580046865,46.5261915,6.6506639,617681912,46.5261369,6.6506022,61
5337093507,46.5196991,6.6321748,564130625,46.5197564,6.6320951,61
580046873,46.5266191,6.6512657,580046874,46.5265975,6.6511983,61
4600274077,46.5259282,6.6503707,5621982345,46.5257664,6.6501907,61
580046869,46.5265689,6.6511433,617682022,46.5265119,6.6510790,61
253403438,46.5208242,6.6263821,564160914,46.5208178,6.6264107,60
269403574,46.5200540,6.6317742,35295125,46.5202242,6.6315906,60
35295125,46.5202242,6.6315906,5337085598,46.5210731,6.6307552,60
667938189,46.5190188,6.6379853,667938190,46.5189046,6.6387686,60
220788556,46.5189113,6.6390257,667938191,46.5189013,6.6388529,60
667938190,46.5189046,6.6387686,667938191,46.5189013,6.6388529,60
3451982209,46.5189511,6.6379237,667938188,46.5190033,6.6379413,60
35295123,46.5211244,6.6307047,5337085598,46.5210731,6.6307552,60
667938188,46.5190033,6.6379413,667938189,46.5190188,6.6379853,60
35295123,46.5211244,6.6307047,5337085599,46.5211781,6.6306460,60
269403574,46.5200540,6.6317742,5337093509,46.5198013,6.6320467,60
289087934,46.5204934,6.6278596,564160912,46.5205977,6.6274225,59
564160914,46.5208178,6.6264107,582971870,46.5207911,6.6265207,59
582971870,46.5207911,6.6265207,582971885,46.5206223,6.6273119,59
334242859,46.5200263,6.6293847,564128200,46.5200571,6.6292804,59
560916546,46.5202083,6.6288047,560916547,46.5203652,6.6283258,59
3405579963,46.5204765,6.6279339,560916547,46.5203652,6.6283258,59
253415779,46.5198138,6.6300485,562821040,46.5198026,6.6301003,59
289087934,46.5204934,6.6278596,3405579963,46.5204765,6.6279339,59
253415779,46.5198138,6.6300485,566720816,46.5198836,6.6298297,59
334242859,46.5200263,6.6293847,566720816,46.5198836,6.6298297,59
562821040,46.5198026,6.6301003,562821048,46.5197553,6.6304761,59
1423332480,46.5197446,6.6305831,562821048,46.5197553,6.6304761,59
1423332480,46.5197446,6.6305831,280642,46.5197310,6.6307450,59
5401239961,46.5206131,6.6273533,564160912,46.5205977,6.6274225,59
560916546,46.5202083,6.6288047,564128200,46.5200571,6.6292804,59
5401239961,46.5206131,6.6273533,582971885,46.5206223,6.6273119,59
280642,46.5197310,6.6307450,560916555,46.5196857,6.6313000,59
383865204,46.5275902,6.6331023,766910689,46.5274985,6.6331561,58
383865204,46.5275902,6.6331023,598562247,46.5276878,6.6330451,58
598562203,46.5266490,6.6338700,598562208,46.5265772,6.6339831,58
421804917,46.5267057,6.6337475,598562203,46.5266490,6.6338700,58
1749741179,46.5269946,6.6335178,421804919,46.5273741,6.6332309,58
383865202,46.5297838,6.6319288,603013615,46.5294576,6.6320701,58
1749741179,46.5269946,6.6335178,421804917,46.5267057,6.6337475,58
421804919,46.5273741,6.6332309,766910689,46.5274985,6.6331561,58
4601251536,46.5190372,6.6368859,570300771,46.5190353,6.6367912,57
366998099,46.5191381,6.6360347,570300769,46.5191196,6.6361586,57
561595546,46.5133745,6.6358488,561595557,46.5132745,6.6358167,57
383865202,46.5297838,6.6319288,602698297,46.5298909,6.6318915,57
155093762,46.5191474,6.6372583,570300789,46.5191117,6.6372101,57
307536768,46.5190505,6.6370027,570300774,46.5190646,6.6370789,57
570300774,46.5190646,6.6370789,570300788,46.5190888,6.6371579,57
564166497,46.5129152,6.6362596,564166501,46.5130065,6.6360682,57
277945204,46.5222109,6.6247852,5056295044,46.5223175,6.6248391,57
253399667,46.5281436,6.6327604,602699327,46.5278159,6.6329726,57
267248112,46.5131937,6.6358335,561595562,46.5131262,6.6358807,57
5056295044,46.5223175,6.6248391,598694435,46.5226179,6.6249911,57
561595557,46.5132745,6.6358167,561595559,46.5132112,6.6358231,57
602699327,46.5278159,6.6329726,664605737,46.5277641,6.6330019,57
253399666,46.5292590,6.6321573,602699338,46.5289291,6.6323157,57
4601251536,46.5190372,6.6368859,570300773,46.5190378,6.6369160,57
253399666,46.5292590,6.6321573,603013615,46.5294576,6.6320701,57
602699336,46.5285574,6.6325105,602699338,46.5289291,6.6323157,57
280798785,46.5127579,6.6365489,564166497,46.5129152,6.6362596,57
267248111,46.5134908,6.6359171,280798779,46.5137495,6.6360514,57
