t,duration,distance
18:15:00,263.0,2442.0
20:15:00,291.0,2767.0
18:00:00,153.0,1394.0
19:15:00,338.0,2862.0
13:45:00,707.0,8354.0
17:45:00,707.0,8354.0
18:45:00,214.0,1878.0
19:30:00,168.0,1330.0
20:15:00,626.0,7670.0
18:15:00,223.0,1747.0
19:45:00,267.0,2262.0
19:30:00,143.0,1368.0
11:15:00,247.0,2204.0
18:30:00,182.0,1531.0
20:30:00,460.0,4201.0
19:30:00,222.0,1898.0
12:00:00,284.0,2505.0
18:45:00,169.0,1420.0
20:45:00,217.0,2052.0
20:30:00,129.0,1111.0
19:00:00,218.0,1880.0
19:15:00,67.0,488.0
18:45:00,458.0,5110.0
18:00:00,638.0,7763.0
19:15:00,330.0,2838.0
20:00:00,542.0,5582.0
20:30:00,621.0,7471.0
21:15:00,629.0,5787.0
18:15:00,344.0,3054.0
11:15:00,53.0,425.0
19:00:00,404.0,3769.0
19:00:00,382.0,3168.0
11:30:00,116.0,792.0
18:45:00,190.0,1862.0
20:30:00,421.0,4268.0
19:15:00,146.0,1290.0
18:15:00,199.0,1810.0
19:00:00,573.0,6452.0
20:15:00,189.0,1626.0
19:15:00,399.0,3712.0
19:15:00,621.0,7471.0
19:45:00,626.0,7670.0
19:30:00,496.0,5068.0
21:00:00,265.0,2513.0
19:30:00,327.0,3112.0
18:45:00,596.0,7042.0
18:15:00,351.0,2770.0
19:15:00,626.0,7670.0
19:30:00,259.0,2322.0
19:15:00,864.0,9916.0
19:15:00,707.0,8354.0
18:00:00,570.0,6947.0
20:15:00,626.0,7670.0
20:15:00,233.0,1964.0
19:15:00,311.0,2347.0
13:30:00,626.0,7670.0
18:15:00,707.0,8354.0
20:00:00,626.0,7670.0
19:15:00,268.0,2230.0
18:45:00,58.0,508.0
13:15:00,626.0,7670.0
20:15:00,350.0,2933.0
21:00:00,481.0,4432.0
18:30:00,472.0,4114.0
19:45:00,298.0,2715.0
18:00:00,399.0,3920.0
18:15:00,626.0,7670.0
20:15:00,390.0,3766.0
19:00:00,776.0,7569.0
19:00:00,460.0,4678.0
18:15:00,110.0,949.0
19:45:00,626.0,7670.0
18:00:00,699.0,8374.0
19:30:00,424.0,4353.0
19:00:00,395.0,3549.0
18:30:00,247.0,2385.0
18:15:00,135.0,1245.0
19:30:00,362.0,3242.0
19:15:00,707.0,8354.0
21:00:00,626.0,7670.0
19:00:00,236.0,2152.0
18:00:00,626.0,7670.0
18:30:00,707.0,8354.0
18:45:00,254.0,1940.0
19:45:00,306.0,2676.0
19:30:00,264.0,2262.0
18:30:00,746.0,7966.0
19:15:00,264.0,2014.0
18:30:00,234.0,2008.0
13:00:00,263.0,2171.0
19:30:00,142.0,1268.0
20:15:00,860.0,9655.0
20:00:00,148.0,1403.0
19:30:00,707.0,8354.0
12:00:00,626.0,7670.0
19:30:00,268.0,2191.0
12:00:00,264.0,2014.0
19:45:00,570.0,6477.0
19:00:00,509.0,4613.0
18:00:00,200.0,1749.0
18:45:00,626.0,7670.0
18:15:00,573.0,6452.0
19:15:00,183.0,1487.0
20:45:00,626.0,7670.0
20:30:00,374.0,3363.0
11:15:00,626.0,7670.0
19:30:00,164.0,1618.0
19:45:00,707.0,8354.0
12:15:00,238.0,1965.0
18:00:00,100.0,906.0
19:45:00,169.0,1420.0
19:30:00,292.0,2207.0
19:00:00,346.0,3336.0
19:45:00,296.0,2703.0
19:15:00,268.0,2189.0
18:30:00,61.0,439.0
18:00:00,147.0,1253.0
18:30:00,229.0,1923.0
19:45:00,275.0,2341.0
17:45:00,626.0,7670.0
20:00:00,236.0,1979.0
20:45:00,216.0,1913.0
19:00:00,178.0,1359.0
19:45:00,242.0,2156.0
19:15:00,626.0,7670.0
18:30:00,408.0,4711.0
20:30:00,626.0,7670.0
19:30:00,135.0,1245.0
18:15:00,216.0,2050.0
18:15:00,626.0,7670.0
19:30:00,350.0,2172.0
19:00:00,626.0,7670.0
21:00:00,313.0,2535.0
